event_id,timestamp,event_type,severity,source_ip,destination_device,status,location
1311,2025-02-20 08:23:00,Malware,Low,97.209.213.172,Device-12,Allowed,UAE
1312,2025-01-17 23:21:00,Phishing Attempt,Medium,92.41.171.37,Device-29,Blocked,UAE
1313,2025-01-27 00:14:00,Brute Force,Medium,183.13.80.127,Device-15,Allowed,UAE
1314,2025-02-22 13:55:00,Port Scan,Medium,216.144.186.15,Device-49,Successful,KSA
1315,2025-01-23 22:52:00,Brute Force,High,134.243.183.203,Device-11,Allowed,KSA
1316,2025-02-21 06:31:00,Firewall Block,Low,51.96.177.248,Device-40,Blocked,Egypt
1317,2025-01-29 07:50:00,Phishing Attempt,Low,67.84.98.198,Device-7,Successful,USA
1318,2025-02-28 19:20:00,Port Scan,Medium,163.135.83.166,Device-45,Successful,Unknown
1319,2025-02-11 01:57:00,Port Scan,Medium,157.35.127.96,Device-11,Successful,Unknown
1320,2025-01-30 04:01:00,Phishing Attempt,Low,219.179.76.219,Device-15,Failed,KSA
1321,2025-02-25 01:18:00,Port Scan,Medium,48.24.22.212,Device-9,Failed,KSA
1322,2025-01-12 13:43:00,Malware,Medium,170.159.173.93,Device-40,Blocked,UAE
1323,2025-02-22 06:23:00,Brute Force,Low,25.173.201.25,Device-14,Failed,KSA
1324,2025-01-26 03:00:00,Malware,Medium,119.240.123.25,Device-4,Failed,USA
1325,2025-01-15 15:58:00,Phishing Attempt,Medium,249.102.116.185,Device-29,Successful,Unknown
1326,2025-02-28 03:35:00,Firewall Block,High,10.2.247.33,Device-35,Successful,USA
1327,2025-01-15 22:23:00,Malware,Medium,194.86.151.185,Device-16,Allowed,Unknown
1328,2025-01-11 07:35:00,Failed Login,Low,194.154.183.41,Device-19,Blocked,USA
1329,2025-02-24 12:39:00,Brute Force,Low,16.254.210.220,Device-34,Blocked,UAE
1330,2025-02-25 13:00:00,Phishing Attempt,High,170.57.162.167,Device-43,Successful,KSA
1331,2025-02-04 16:53:00,Firewall Block,High,217.64.229.73,Device-42,Blocked,UAE
1332,2025-01-11 15:41:00,Failed Login,Medium,124.64.225.46,Device-48,Allowed,USA
1333,2025-02-28 23:28:00,Brute Force,Medium,42.166.156.186,Device-46,Successful,Germany
1334,2025-02-21 01:04:00,Brute Force,Medium,188.233.145.42,Device-15,Blocked,Germany
1335,2025-02-12 18:23:00,Brute Force,Low,19.183.194.24,Device-35,Blocked,UAE
1336,2025-02-15 13:55:00,Failed Login,Medium,25.41.239.125,Device-42,Successful,Unknown
1337,2025-02-11 05:59:00,Phishing Attempt,Medium,245.116.111.63,Device-35,Successful,Unknown
1338,2025-01-04 07:11:00,Phishing Attempt,Critical,10.10.169.127,Device-4,Allowed,Egypt
1339,2025-02-14 04:08:00,Port Scan,High,98.189.150.118,Device-32,Failed,Germany
1340,2025-02-18 22:39:00,Phishing Attempt,Medium,252.187.36.58,Device-22,Failed,Unknown
1341,2025-02-23 13:12:00,Phishing Attempt,Low,193.85.36.206,Device-18,Allowed,Unknown
1342,2025-01-14 11:34:00,Port Scan,Medium,156.90.246.210,Device-17,Successful,USA
1343,2025-02-13 03:29:00,Firewall Block,Low,65.154.47.28,Device-20,Failed,Egypt
1344,2025-02-20 22:01:00,Malware,Low,117.45.172.144,Device-19,Successful,USA
1345,2025-02-04 20:11:00,Failed Login,Low,105.147.145.58,Device-18,Allowed,UAE
1346,2025-01-18 19:41:00,Port Scan,Low,90.10.98.160,Device-30,Successful,Germany
1347,2025-01-18 04:22:00,Brute Force,Low,251.240.130.145,Device-12,Successful,USA
1348,2025-02-11 14:58:00,Brute Force,Low,137.203.14.197,Device-7,Failed,KSA
1349,2025-02-24 23:53:00,Firewall Block,Low,204.152.238.21,Device-41,Failed,UAE
1350,2025-02-27 21:13:00,Malware,Low,212.244.117.61,Device-34,Successful,Unknown
1351,2025-01-01 15:45:00,Malware,High,184.13.240.234,Device-47,Failed,Egypt
1352,2025-02-15 18:30:00,Firewall Block,Low,156.65.79.133,Device-45,Failed,Egypt
1353,2025-01-17 12:50:00,Failed Login,Low,158.246.32.126,Device-7,Failed,Egypt
1354,2025-01-24 21:29:00,Failed Login,Low,54.45.79.23,Device-49,Failed,USA
1355,2025-02-15 17:07:00,Malware,Medium,141.161.83.52,Device-41,Blocked,UAE
1356,2025-02-17 22:33:00,Failed Login,High,127.224.14.157,Device-42,Allowed,KSA
1357,2025-01-19 15:29:00,Malware,Low,31.46.15.67,Device-46,Successful,USA
1358,2025-02-11 10:48:00,Brute Force,Low,175.110.146.91,Device-21,Failed,UAE
1359,2025-02-07 12:34:00,Malware,Low,128.171.150.89,Device-42,Successful,Egypt
1360,2025-01-17 23:11:00,Phishing Attempt,Medium,212.42.251.181,Device-34,Failed,Germany
1361,2025-02-23 19:28:00,Firewall Block,Low,127.12.207.122,Device-46,Failed,Egypt
1362,2025-02-03 01:13:00,Failed Login,Medium,76.147.60.244,Device-15,Allowed,Germany
1363,2025-01-06 16:08:00,Port Scan,Medium,146.177.100.59,Device-6,Allowed,Egypt
1364,2025-02-15 13:20:00,Malware,Low,145.195.203.18,Device-29,Failed,Germany
1365,2025-01-06 16:19:00,Brute Force,Low,74.197.213.77,Device-46,Allowed,KSA
1366,2025-01-31 06:25:00,Malware,Medium,156.17.123.97,Device-25,Allowed,Egypt
1367,2025-01-28 02:04:00,Malware,Low,22.178.35.119,Device-49,Successful,KSA
1368,2025-01-30 06:13:00,Port Scan,Medium,18.175.66.1,Device-49,Blocked,Unknown
1369,2025-01-13 05:59:00,Brute Force,Critical,70.202.163.129,Device-2,Successful,Egypt
1370,2025-01-31 10:04:00,Port Scan,Low,244.39.10.57,Device-25,Allowed,USA
1371,2025-02-17 16:02:00,Failed Login,Low,243.126.61.234,Device-33,Allowed,Germany
1372,2025-02-18 13:18:00,Brute Force,Low,212.56.72.116,Device-28,Allowed,Unknown
1373,2025-01-29 12:07:00,Failed Login,Low,77.117.35.83,Device-38,Successful,Egypt
1374,2025-01-17 23:37:00,Malware,Medium,5.78.185.191,Device-14,Successful,KSA
1375,2025-01-27 15:20:00,Malware,Low,157.159.247.49,Device-30,Successful,KSA
1376,2025-01-11 23:39:00,Port Scan,Low,206.13.226.183,Device-48,Allowed,USA
1377,2025-02-23 21:57:00,Port Scan,Critical,157.48.141.51,Device-15,Blocked,Germany
1378,2025-02-23 08:48:00,Phishing Attempt,Medium,157.239.228.238,Device-41,Failed,UAE
1379,2025-01-26 00:05:00,Phishing Attempt,High,232.143.52.7,Device-9,Blocked,UAE
1380,2025-01-30 00:41:00,Firewall Block,Medium,126.138.161.47,Device-7,Failed,Egypt
1381,2025-02-19 20:49:00,Phishing Attempt,Medium,212.56.24.185,Device-5,Blocked,UAE
1382,2025-02-15 13:57:00,Phishing Attempt,Low,117.97.151.146,Device-24,Blocked,Egypt
1383,2025-02-22 12:09:00,Port Scan,Low,195.250.239.253,Device-12,Failed,UAE
1384,2025-02-13 09:48:00,Firewall Block,Low,181.110.52.250,Device-16,Successful,KSA
1385,2025-02-27 12:44:00,Phishing Attempt,Low,5.3.28.92,Device-36,Failed,Germany
1386,2025-01-16 13:50:00,Firewall Block,Low,115.160.90.39,Device-18,Successful,USA
1387,2025-02-04 15:48:00,Failed Login,Low,190.54.164.217,Device-32,Successful,USA
1388,2025-01-31 10:15:00,Brute Force,Low,28.138.154.196,Device-16,Allowed,Germany
1389,2025-01-05 01:06:00,Brute Force,Low,22.150.139.166,Device-39,Failed,UAE
1390,2025-01-29 22:29:00,Port Scan,High,173.12.192.207,Device-45,Blocked,USA
1391,2025-02-25 12:33:00,Phishing Attempt,Medium,140.2.161.247,Device-33,Failed,Germany
1392,2025-02-03 13:20:00,Malware,Low,140.146.4.156,Device-47,Failed,USA
1393,2025-01-11 16:45:00,Phishing Attempt,Low,112.171.81.73,Device-48,Successful,Egypt
1394,2025-01-31 16:18:00,Brute Force,Critical,106.192.180.248,Device-1,Blocked,Unknown
1395,2025-01-01 02:23:00,Malware,Medium,18.57.177.228,Device-30,Allowed,UAE
1396,2025-01-29 13:37:00,Port Scan,Medium,96.70.67.5,Device-19,Allowed,Egypt
1397,2025-02-24 14:42:00,Failed Login,Medium,50.111.208.252,Device-20,Allowed,Egypt
1398,2025-01-29 00:52:00,Phishing Attempt,Medium,90.213.14.221,Device-33,Failed,Germany
1399,2025-01-01 16:32:00,Port Scan,High,185.7.77.93,Device-45,Failed,KSA
1400,2025-01-03 02:17:00,Firewall Block,Low,109.76.139.146,Device-20,Failed,Germany
1401,2025-01-14 02:14:00,Brute Force,Low,175.25.92.231,Device-9,Failed,Egypt
1402,2025-02-08 17:24:00,Malware,Low,87.22.183.202,Device-30,Blocked,USA
1403,2025-02-04 00:24:00,Phishing Attempt,Medium,199.34.201.121,Device-15,Failed,Unknown
1404,2025-01-20 10:24:00,Brute Force,Low,105.139.64.130,Device-42,Allowed,UAE
1405,2025-02-05 23:43:00,Port Scan,Low,195.230.252.110,Device-6,Allowed,Germany
1406,2025-01-26 13:06:00,Phishing Attempt,High,241.91.141.145,Device-11,Successful,KSA
1407,2025-01-31 17:55:00,Firewall Block,Critical,29.162.32.214,Device-6,Successful,Germany
1408,2025-01-30 03:07:00,Firewall Block,Medium,46.208.85.87,Device-20,Successful,USA
1409,2025-02-19 23:51:00,Malware,Low,196.106.165.137,Device-29,Allowed,UAE
1410,2025-01-30 19:37:00,Brute Force,Medium,152.83.103.34,Device-49,Allowed,Unknown
1411,2025-01-08 14:35:00,Brute Force,Low,82.42.140.111,Device-23,Successful,USA
1412,2025-02-23 16:18:00,Phishing Attempt,Low,4.254.53.86,Device-36,Blocked,Unknown
1413,2025-02-04 07:52:00,Port Scan,High,99.170.132.248,Device-10,Failed,Egypt
1414,2025-01-29 13:58:00,Brute Force,Low,80.122.34.23,Device-40,Allowed,Unknown
1415,2025-02-09 17:20:00,Firewall Block,Medium,160.152.161.60,Device-47,Failed,UAE
1416,2025-02-25 12:32:00,Brute Force,Medium,165.124.189.175,Device-17,Allowed,Germany
1417,2025-02-23 21:50:00,Failed Login,Low,198.25.251.157,Device-49,Successful,UAE
1418,2025-02-07 06:33:00,Phishing Attempt,Low,86.56.238.151,Device-40,Failed,Unknown
1419,2025-02-04 02:10:00,Firewall Block,Medium,187.33.12.9,Device-37,Successful,Germany
1420,2025-01-05 21:14:00,Malware,Medium,116.175.91.254,Device-7,Failed,Egypt
1421,2025-02-18 17:32:00,Brute Force,Low,18.174.228.88,Device-32,Allowed,Unknown
1422,2025-02-02 00:15:00,Malware,Medium,15.232.145.247,Device-45,Allowed,Egypt
1423,2025-02-02 02:31:00,Port Scan,Medium,156.108.169.104,Device-43,Failed,UAE
1424,2025-02-06 00:28:00,Firewall Block,Medium,36.28.81.86,Device-40,Successful,UAE
1425,2025-02-22 22:36:00,Firewall Block,High,111.157.50.242,Device-33,Successful,UAE
1426,2025-02-04 14:22:00,Phishing Attempt,High,130.111.193.2,Device-17,Successful,UAE
1427,2025-02-10 04:10:00,Malware,Low,215.85.133.113,Device-18,Allowed,UAE
1428,2025-01-07 06:02:00,Port Scan,Medium,221.143.110.123,Device-12,Allowed,UAE
1429,2025-02-12 17:42:00,Failed Login,Medium,120.246.7.111,Device-10,Successful,KSA
1430,2025-02-16 15:27:00,Phishing Attempt,Low,141.203.79.100,Device-26,Blocked,USA
1431,2025-02-25 14:21:00,Malware,Medium,48.196.132.81,Device-13,Blocked,Germany
1432,2025-01-19 00:43:00,Malware,Medium,166.176.160.63,Device-17,Failed,UAE
1433,2025-02-21 23:31:00,Failed Login,Low,97.59.253.71,Device-23,Failed,Unknown
1434,2025-01-27 14:03:00,Firewall Block,Low,129.102.250.19,Device-46,Failed,Germany
1435,2025-01-12 03:17:00,Malware,High,185.244.226.102,Device-12,Successful,USA
1436,2025-02-19 04:51:00,Malware,Low,107.82.189.106,Device-15,Blocked,UAE
1437,2025-02-06 05:53:00,Firewall Block,Low,237.135.110.199,Device-36,Allowed,USA
1438,2025-02-02 07:00:00,Brute Force,Low,164.148.68.146,Device-23,Allowed,Unknown
1439,2025-01-29 00:48:00,Firewall Block,Low,26.171.126.115,Device-25,Blocked,Germany
1440,2025-02-15 05:15:00,Firewall Block,Medium,132.83.31.36,Device-30,Allowed,Unknown
1441,2025-02-01 12:07:00,Malware,Low,207.133.194.147,Device-40,Failed,USA
1442,2025-02-24 01:49:00,Failed Login,Low,121.135.239.103,Device-1,Failed,Germany
1443,2025-02-08 02:17:00,Port Scan,Medium,223.107.14.70,Device-14,Blocked,KSA
1444,2025-01-20 18:13:00,Port Scan,Low,222.130.38.60,Device-2,Blocked,Egypt
1445,2025-02-28 00:39:00,Phishing Attempt,Low,74.38.173.233,Device-49,Allowed,Egypt
1446,2025-01-31 04:39:00,Malware,High,154.69.156.250,Device-8,Blocked,Unknown
1447,2025-02-18 02:21:00,Port Scan,Low,225.57.87.46,Device-20,Blocked,Germany
1448,2025-02-25 21:03:00,Failed Login,Medium,4.95.199.40,Device-35,Successful,USA
1449,2025-01-03 12:53:00,Failed Login,Low,68.239.85.174,Device-46,Successful,Germany
1450,2025-02-14 01:42:00,Port Scan,High,172.197.6.248,Device-32,Successful,KSA
1451,2025-02-06 01:14:00,Malware,High,127.19.198.153,Device-24,Successful,Egypt
1452,2025-02-06 21:08:00,Failed Login,High,72.250.107.195,Device-10,Allowed,Germany
1453,2025-02-27 01:53:00,Failed Login,Low,247.208.246.200,Device-43,Successful,Germany
1454,2025-02-24 12:06:00,Failed Login,Low,168.167.145.55,Device-42,Allowed,UAE
1455,2025-01-22 17:01:00,Phishing Attempt,Low,2.24.202.243,Device-38,Allowed,Egypt
1456,2025-01-22 09:52:00,Phishing Attempt,Low,135.62.180.179,Device-18,Allowed,Egypt
1457,2025-02-25 06:11:00,Failed Login,Low,154.170.180.230,Device-50,Blocked,UAE
1458,2025-02-11 01:28:00,Firewall Block,Low,145.155.157.185,Device-38,Blocked,USA
1459,2025-02-05 04:19:00,Malware,Low,59.181.113.107,Device-7,Blocked,UAE
1460,2025-02-03 00:31:00,Port Scan,Low,171.159.227.161,Device-17,Blocked,Germany
1461,2025-01-16 11:27:00,Firewall Block,High,165.159.76.143,Device-46,Blocked,USA
1462,2025-02-03 23:22:00,Firewall Block,Medium,171.181.142.162,Device-19,Blocked,UAE
1463,2025-01-03 04:16:00,Firewall Block,Low,249.100.2.211,Device-42,Failed,UAE
1464,2025-02-12 21:56:00,Port Scan,Medium,152.67.108.119,Device-12,Successful,KSA
1465,2025-02-03 09:34:00,Failed Login,Low,200.60.47.66,Device-24,Allowed,KSA
1466,2025-01-17 04:50:00,Firewall Block,Low,165.33.93.218,Device-38,Successful,USA
1467,2025-02-19 04:57:00,Port Scan,Low,83.21.8.21,Device-45,Successful,UAE
1468,2025-01-15 06:56:00,Firewall Block,Low,62.169.64.11,Device-22,Allowed,USA
1469,2025-02-07 05:15:00,Malware,Low,146.107.106.243,Device-47,Blocked,USA
1470,2025-02-18 07:21:00,Firewall Block,High,159.7.223.164,Device-28,Successful,USA
1471,2025-01-28 22:43:00,Phishing Attempt,Medium,170.211.205.15,Device-5,Blocked,UAE
1472,2025-02-13 20:30:00,Port Scan,Low,230.67.235.121,Device-29,Successful,KSA
1473,2025-01-19 05:23:00,Port Scan,Low,237.159.201.197,Device-29,Allowed,Germany
1474,2025-01-13 17:20:00,Failed Login,Low,64.182.116.40,Device-4,Allowed,UAE
1475,2025-01-25 15:56:00,Port Scan,High,124.93.230.227,Device-26,Failed,USA
1476,2025-02-05 14:36:00,Phishing Attempt,Critical,129.215.142.211,Device-37,Allowed,Egypt
1477,2025-02-10 23:16:00,Brute Force,High,177.244.75.190,Device-29,Failed,Unknown
1478,2025-02-02 08:57:00,Port Scan,Low,171.54.12.167,Device-4,Failed,KSA
1479,2025-02-01 21:54:00,Failed Login,Low,175.248.223.175,Device-4,Successful,USA
1480,2025-02-17 21:55:00,Malware,Low,94.91.23.180,Device-32,Allowed,USA
1481,2025-03-01 13:31:00,Brute Force,Low,73.71.211.84,Device-11,Failed,Germany
1482,2025-01-16 20:21:00,Firewall Block,Low,208.166.201.165,Device-11,Allowed,UAE
1483,2025-03-01 17:31:00,Firewall Block,Medium,86.237.41.17,Device-25,Blocked,Egypt
1484,2025-01-02 07:58:00,Malware,Low,187.190.247.79,Device-7,Failed,USA
1485,2025-02-03 06:04:00,Firewall Block,Low,251.131.202.148,Device-36,Blocked,Germany
1486,2025-01-13 01:15:00,Port Scan,High,33.54.221.84,Device-3,Blocked,Egypt
1487,2025-01-31 04:38:00,Phishing Attempt,Low,141.92.108.236,Device-32,Blocked,Unknown
1488,2025-02-15 06:23:00,Malware,Low,49.230.247.197,Device-33,Blocked,UAE
1489,2025-02-02 06:03:00,Brute Force,High,100.228.85.12,Device-21,Failed,Unknown
1490,2025-02-21 05:16:00,Firewall Block,Low,247.247.75.201,Device-44,Blocked,USA
1491,2025-02-19 21:51:00,Firewall Block,Low,78.118.38.83,Device-39,Failed,Unknown
1492,2025-01-02 14:05:00,Firewall Block,High,49.176.153.128,Device-47,Failed,KSA
1493,2025-01-18 03:49:00,Phishing Attempt,Low,138.22.35.229,Device-47,Allowed,Unknown
1494,2025-01-18 17:25:00,Firewall Block,High,238.231.189.106,Device-28,Allowed,UAE
1495,2025-01-19 23:34:00,Malware,Medium,254.83.254.216,Device-14,Successful,KSA
1496,2025-01-04 16:51:00,Port Scan,High,182.217.209.155,Device-15,Allowed,KSA
1497,2025-02-16 05:39:00,Firewall Block,Low,42.237.117.70,Device-12,Successful,Unknown
1498,2025-01-31 17:42:00,Malware,Low,3.174.27.51,Device-16,Failed,USA
1499,2025-02-14 20:05:00,Phishing Attempt,Low,51.40.215.75,Device-40,Failed,KSA
1500,2025-01-19 14:18:00,Phishing Attempt,Low,172.36.234.163,Device-12,Blocked,Germany
1501,2025-01-13 23:34:00,Failed Login,Low,21.191.190.108,Device-41,Failed,USA
1502,2025-02-08 23:45:00,Failed Login,High,99.3.221.111,Device-37,Failed,UAE
1503,2025-01-26 05:26:00,Brute Force,Low,151.45.35.31,Device-34,Failed,USA
1504,2025-01-04 16:44:00,Phishing Attempt,High,215.154.56.217,Device-46,Failed,UAE
1505,2025-01-18 14:02:00,Firewall Block,Low,173.240.130.112,Device-27,Successful,Egypt
1506,2025-02-23 21:47:00,Failed Login,Medium,45.234.109.33,Device-22,Failed,KSA
1507,2025-01-27 19:59:00,Brute Force,Low,255.88.137.58,Device-40,Failed,Unknown
1508,2025-02-23 06:57:00,Failed Login,Medium,143.108.187.47,Device-47,Failed,Unknown
1509,2025-02-10 15:50:00,Brute Force,Medium,142.186.218.15,Device-7,Allowed,KSA
1510,2025-01-09 05:42:00,Port Scan,Low,48.165.175.95,Device-42,Failed,UAE
1511,2025-02-24 02:03:00,Firewall Block,Low,5.105.29.82,Device-17,Successful,Germany
1512,2025-02-07 15:01:00,Brute Force,High,231.213.23.205,Device-36,Allowed,Germany
1513,2025-01-11 21:18:00,Failed Login,High,210.150.146.10,Device-30,Failed,UAE
1514,2025-02-07 11:20:00,Phishing Attempt,High,63.133.70.31,Device-10,Blocked,USA
1515,2025-01-03 09:07:00,Firewall Block,Low,247.117.168.98,Device-19,Failed,KSA
1516,2025-01-17 13:01:00,Phishing Attempt,Medium,253.239.58.171,Device-41,Successful,Egypt
1517,2025-01-24 07:57:00,Malware,Medium,161.57.255.71,Device-35,Failed,Egypt
1518,2025-03-01 19:15:00,Phishing Attempt,High,46.148.141.185,Device-40,Successful,UAE
1519,2025-01-01 07:20:00,Firewall Block,Medium,95.70.127.23,Device-15,Blocked,Unknown
1520,2025-01-10 15:22:00,Phishing Attempt,Low,101.87.226.124,Device-47,Allowed,UAE
1521,2025-02-05 17:43:00,Failed Login,Medium,110.26.17.139,Device-24,Failed,KSA
1522,2025-02-19 15:34:00,Port Scan,Medium,118.179.73.86,Device-33,Blocked,Egypt
1523,2025-01-04 10:51:00,Malware,High,164.190.173.174,Device-14,Successful,Germany
1524,2025-01-09 07:45:00,Failed Login,Medium,158.27.192.54,Device-11,Blocked,USA
1525,2025-02-17 12:30:00,Firewall Block,Low,198.75.22.150,Device-11,Blocked,USA
1526,2025-01-29 18:05:00,Firewall Block,Critical,191.13.66.45,Device-27,Allowed,Germany
1527,2025-01-30 16:39:00,Brute Force,Low,180.241.120.248,Device-10,Allowed,Egypt
1528,2025-01-28 18:13:00,Failed Login,High,251.240.249.143,Device-48,Blocked,Egypt
1529,2025-01-14 12:08:00,Port Scan,Medium,107.56.37.83,Device-21,Successful,UAE
1530,2025-01-10 00:06:00,Malware,Medium,29.14.226.178,Device-27,Blocked,Unknown
1531,2025-01-30 05:57:00,Brute Force,Critical,93.126.219.138,Device-46,Blocked,KSA
1532,2025-02-26 13:54:00,Phishing Attempt,High,170.248.104.42,Device-22,Blocked,UAE
1533,2025-02-12 03:53:00,Port Scan,High,240.142.38.205,Device-3,Allowed,UAE
1534,2025-02-06 04:40:00,Brute Force,Critical,245.92.80.194,Device-35,Blocked,Unknown
1535,2025-01-31 12:12:00,Failed Login,Critical,169.208.42.100,Device-11,Successful,Unknown
1536,2025-01-25 21:40:00,Firewall Block,High,29.141.164.98,Device-18,Failed,KSA
1537,2025-01-04 16:21:00,Phishing Attempt,Low,175.247.177.157,Device-30,Successful,Egypt
1538,2025-01-29 20:39:00,Port Scan,Low,6.150.216.129,Device-10,Allowed,KSA
1539,2025-02-06 05:38:00,Brute Force,Medium,179.150.144.68,Device-44,Blocked,Egypt
1540,2025-02-26 22:19:00,Firewall Block,High,41.102.17.187,Device-20,Blocked,Unknown
1541,2025-01-24 07:38:00,Failed Login,High,237.14.170.8,Device-23,Successful,Germany
1542,2025-02-25 05:56:00,Brute Force,Medium,229.117.144.175,Device-5,Blocked,Egypt
1543,2025-01-18 14:50:00,Malware,Low,29.168.168.182,Device-44,Blocked,Egypt
1544,2025-01-10 18:03:00,Malware,Medium,159.220.81.77,Device-45,Blocked,Unknown
1545,2025-02-13 17:07:00,Malware,Low,68.33.187.240,Device-19,Failed,USA
1546,2025-01-11 01:02:00,Brute Force,Medium,33.91.125.77,Device-17,Allowed,Unknown
1547,2025-01-07 16:45:00,Malware,Critical,80.123.150.4,Device-24,Failed,Germany
1548,2025-01-08 07:25:00,Port Scan,Low,186.121.111.216,Device-40,Successful,UAE
1549,2025-02-12 11:03:00,Failed Login,High,149.115.89.61,Device-18,Blocked,Unknown
1550,2025-02-21 09:07:00,Failed Login,Low,36.6.11.239,Device-31,Failed,USA
1551,2025-01-09 23:22:00,Port Scan,Low,42.122.255.146,Device-33,Failed,Egypt
1552,2025-02-03 05:10:00,Failed Login,Low,246.108.43.209,Device-20,Failed,USA
1553,2025-01-27 11:17:00,Failed Login,Low,44.150.170.115,Device-15,Allowed,Egypt
1554,2025-02-12 06:24:00,Failed Login,Low,172.177.193.139,Device-38,Allowed,KSA
1555,2025-01-01 10:26:00,Malware,High,179.24.185.252,Device-6,Successful,Germany
1556,2025-01-13 14:42:00,Failed Login,Low,254.101.5.176,Device-28,Blocked,Unknown
1557,2025-02-02 13:47:00,Port Scan,Medium,8.196.157.27,Device-16,Failed,Germany
1558,2025-02-17 02:57:00,Firewall Block,Low,44.55.195.87,Device-36,Allowed,Germany
1559,2025-02-28 19:32:00,Failed Login,Critical,92.119.16.184,Device-31,Blocked,USA
1560,2025-01-23 16:49:00,Failed Login,Low,64.96.88.10,Device-8,Blocked,Unknown
1561,2025-02-24 15:31:00,Port Scan,Low,66.49.108.207,Device-37,Allowed,Unknown
1562,2025-02-06 12:37:00,Phishing Attempt,Low,188.240.166.11,Device-20,Blocked,Germany
1563,2025-02-05 06:11:00,Brute Force,Medium,254.134.49.145,Device-3,Failed,USA
1564,2025-01-17 04:43:00,Brute Force,Low,29.199.136.176,Device-34,Failed,Egypt
1565,2025-02-13 05:58:00,Phishing Attempt,Medium,113.21.88.99,Device-21,Allowed,Egypt
1566,2025-02-21 20:32:00,Port Scan,Medium,95.189.169.156,Device-39,Blocked,UAE
1567,2025-01-04 01:30:00,Port Scan,Low,170.120.69.169,Device-3,Failed,USA
1568,2025-02-27 00:40:00,Firewall Block,Low,134.110.76.98,Device-7,Blocked,Unknown
1569,2025-02-19 15:02:00,Failed Login,High,28.227.110.139,Device-2,Failed,UAE
1570,2025-02-20 02:18:00,Malware,Medium,141.166.71.253,Device-8,Allowed,Germany
